id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
34,0,14,1,600.0,UNSAT,2.7,58224,3955737,,9e38d3d999d92a3dae9d4e1f9c57b8ed7bb3abbac8d5cab6823f8240a308b0a0,drat-trim,1.6,True,16.0,16:28:48,
40,0,14,1,600.0,UNSAT,1.0,27264,1825446,,83b419bb419f0c3fcd61d40c8b830f6af4eaf113e10d14d133392f000707aad9,drat-trim,0.8,True,16.1,16:28:48,
35,0,14,1,600.0,UNSAT,2.4,51855,3669060,,94610f33d6ecb07a03cd475e2799dd0c2fa5dc27807cc66c0c249088068fef04,drat-trim,1.6,True,16.5,16:28:48,
41,0,14,1,600.0,UNSAT,1.2,28447,1866903,,55da725be7f8bb5c940ed16d98416ddfb41867d21bab13cf9a79a1066e5aa521,drat-trim,0.8,True,16.6,16:28:48,
44,0,14,1,600.0,UNSAT,1.0,18332,1439976,,fffe140edf433bcc508bb82a7c0b8cabc5d0f847c41f62df9ace92f04aa8c3c7,drat-trim,0.6,True,16.6,16:28:48,
45,0,14,1,600.0,UNSAT,0.9,20056,1505732,,581e9563b539a7d16b239c1c986390319e6ff6101aa59f96c2ec4967de9d4622,drat-trim,0.6,True,16.8,16:28:48,
5,0,14,1,600.0,UNSAT,9.8,209080,14170340,,73de42f033c3d6dc03ee7488354c99fd9d85b309bdc971511659ad6fe67d9e2c,drat-trim,7.8,True,17.8,16:28:50,
51,0,14,1,600.0,UNSAT,0.7,15041,1180842,,4222ab71ee0b0e1c775cd15c6ca103133076e5abd1f711da970abee7dda4a6b5,drat-trim,0.5,True,18.0,16:28:50,
50,0,14,1,600.0,UNSAT,0.9,20161,1493416,,a460163c69638bc1ede18cefc49bfcf57eee4578a26c568527909bd6d986d1f5,drat-trim,0.5,True,18.1,16:28:50,
48,0,14,1,600.0,UNSAT,0.9,20696,1504187,,43d7409855748172c47eaf676cc566c05311fd98578d795f09a8e01c6ddcaf87,drat-trim,0.5,True,18.1,16:28:50,
42,0,14,1,600.0,UNSAT,1.9,45628,3167373,,6c13d29e2a1a1b3a6cc7327f1e4b65afea6412b8196672732afab0f0c5a369b9,drat-trim,1.3,True,18.2,16:28:50,
7,0,14,1,600.0,UNSAT,9.9,204776,14450258,,91f69a3369fe2b32050ce65150fa596b7568fc2ab251fddcd42cde63bd6cf30e,drat-trim,8.3,True,18.4,16:28:50,
39,0,14,1,600.0,UNSAT,2.5,59065,4035196,,4c3f33d913ed27fdd63402dc73f6505fa5fe490302060c2fdeed87722e9d7ce6,drat-trim,2.0,True,18.7,16:28:50,
49,0,14,1,600.0,UNSAT,1.5,35861,2414507,,da1f595e8a742569fae0a7d52249d301362e4194212c6d06404551d89904f64a,drat-trim,0.9,True,19.1,16:28:51,
43,0,14,1,600.0,UNSAT,2.6,58928,3768820,,cc8bbe21cdaf88d03154bd9404578261f3babdd88b8676e592bc9496d394f3af,drat-trim,1.8,True,19.4,16:28:51,
38,0,14,1,600.0,UNSAT,3.5,77455,5396596,,7f4f8a68f5a5b76fbf4e743af2b3fe74a206169fe73ee0d9dd90d17f9689492e,drat-trim,2.6,True,19.6,16:28:51,
52,0,14,1,600.0,UNSAT,1.4,33485,2275618,,fa9c8e122cd12570d9fcd8954303360325a5aee6707d22f06075fafdea8ac5a6,drat-trim,0.9,True,20.2,16:28:52,
29,0,14,1,600.0,UNSAT,6.4,132693,9446239,,6105515d4874ad2958bfbf77230c9d085f81a3c0083609480f59b8c8498ce9be,drat-trim,5.3,True,20.2,16:28:52,
55,0,14,1,600.0,UNSAT,1.7,40880,2797475,,ee369c4aa4c51b5c539b1fe786704dffba22175f6315caca43d1b711432d6398,drat-trim,1.2,True,21.0,16:28:53,
