id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
39,0,14,1,600.0,UNSAT,1.3,27111,1948275,,216e5f31033baba1bbe2a8be9ff985fcaa4e1b58301411d099ec704b3c58c120,drat-trim,0.9,True,13.7,21:25:27,
11,0,14,1,600.0,UNSAT,7.4,148619,10472023,,a495e0b953f11301da3523d485197ebf4adf9785f17b2651c788037d4f8baa3d,drat-trim,6.9,True,14.5,21:25:28,
40,0,14,1,600.0,UNSAT,2.0,43021,2899240,,865a561fe7a72b07f80aa840f8bf5f55a47aec8d4aeb7c5a74abe6eabb2eaff6,drat-trim,1.3,True,14.8,21:25:28,
43,0,14,1,600.0,UNSAT,2.0,43818,3007155,,86366cd1c3af3941809fc0336f42aa4a101a3e1e5da1e9349f97ec47e09f8065,drat-trim,1.3,True,15.3,21:25:28,
19,0,14,1,600.0,UNSAT,6.8,136037,9635526,,50c41280972d02e93edb08dddd156d092d9c09813241ba3bec831a25b9ed1f92,drat-trim,6.7,True,16.6,21:25:30,
46,0,14,1,600.0,UNSAT,1.6,39000,2805207,,556235b235f017ebe84f25230ff7cc3fcd3e6400a9ed2f4bc076bff033b9cbfc,drat-trim,1.5,True,16.8,21:25:30,
41,0,14,1,600.0,UNSAT,2.8,60736,3986340,,0508f9181fb1005808eddb2b1691251e568b2a148ce323f4860cee1e54221f52,drat-trim,2.1,True,16.8,21:25:30,
48,0,14,1,600.0,UNSAT,1.1,25043,1701869,,de149f2c0f5f3a89c9d6a51797cc64a1e96c5083068650a7ae5cc332cff13e85,drat-trim,0.9,True,16.8,21:25:30,
49,0,14,1,600.0,UNSAT,0.9,17519,1336299,,8389eee22ce30353c760e908299956f7c4fb8bf79e7bd6f4468ab18934ffef5c,drat-trim,0.7,True,16.8,21:25:30,
45,0,14,1,600.0,UNSAT,2.8,62261,4048425,,7baaa9276f63be54ee70a05536eb0e2ee0a2e65387b2b6b7cac61d099bcd9882,drat-trim,2.2,True,17.1,21:25:30,
