id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
60,0,14,1,600.0,UNSAT,0.7,17078,1315212,,4be1ed0f2d875bb9199e3b748c3952ff7f3f4b89521cef1ed4fbc79bf3f97ca5,drat-trim,0.5,True,17.8,22:45:43,
52,0,14,1,600.0,UNSAT,1.5,38671,2544669,,8b770862179ae8d0c6f58faa1feabd846b30e3e8916a171815fc7edbcd8e8235,drat-trim,0.9,True,17.9,22:45:43,
64,0,14,1,600.0,UNSAT,0.5,12571,686907,,39050ba70edfa116bb72f1685f23b540ec27d299a75c412722980ecec3439e46,drat-trim,0.3,True,18.0,22:45:43,
56,0,14,1,600.0,UNSAT,1.1,30063,2185211,,9679e11edb29286c6f1ee550f73873a60bde1ecf7b0a0ec1024f8e66a519643a,drat-trim,0.8,True,18.1,22:45:43,
47,0,14,1,600.0,UNSAT,3.1,71962,5284683,,d8efe8414fff4b804812949615494c32fb69c6791c735c8a781e6fd0c6305a3f,drat-trim,2.0,True,18.5,22:45:43,
57,0,14,1,600.0,UNSAT,1.4,32763,2481365,,3746d3ddd4043cb10babd1a20ce8755dfdb12d65fa6aab4ab617bed0e88cd289,drat-trim,0.9,True,18.5,22:45:43,
65,0,14,1,600.0,UNSAT,0.5,13741,746437,,6aa1e4e3c9b29a5d28c82dd839259cb444799d33c5fc243d37df7d3ab0a5328b,drat-trim,0.4,True,18.8,22:45:44,
67,0,14,1,600.0,UNSAT,0.5,13236,860601,,38aef4b7e46bedcb66b11a4c467726821267e426155139704d963a9769644b65,drat-trim,0.4,True,18.9,22:45:44,
66,0,14,1,600.0,UNSAT,0.6,14474,1119616,,485e6881e291528397e88e19a05e85bbe5a64470e4e68fd3d3c88670017ba515,drat-trim,0.4,True,19.0,22:45:44,
68,0,14,1,600.0,UNSAT,0.6,13187,777466,,4dd7227c03a1e574608d5b01cb783b79cd8724b4330200f66778c8d5f5777bc3,drat-trim,0.4,True,19.0,22:45:44,
69,0,14,1,600.0,UNSAT,0.3,6967,379798,,7541030de6bdba8b136241bf7f81e6d0084647a7ea62203f0a0d0c15fd4f0705,drat-trim,0.2,True,19.0,22:45:44,
58,0,14,1,600.0,UNSAT,1.8,43456,2902316,,4ce99e2f7502e7c24c50bc0d8cd1e7796f4688374d4de401561efea466d4121c,drat-trim,1.2,True,19.2,22:45:44,
71,0,14,1,600.0,UNSAT,0.3,8268,503266,,c5ab79228ec527d2232372ece61aae09dff7e4ff7655dcc7a3dea30b1d1a8823,drat-trim,0.2,True,19.4,22:45:44,
70,0,14,1,600.0,UNSAT,0.7,17001,1166556,,357eed069eb09b395958247f9bd7c0f440987e67f5931f26fd67c23a5de0faa5,drat-trim,0.5,True,19.6,22:45:45,
55,0,14,1,600.0,UNSAT,2.4,62771,4340160,,e13811815e374c26f2bac46841e728ebaa2e1e3939765c17bed973ea4e45af9d,drat-trim,1.5,True,19.7,22:45:45,
31,0,14,1,600.0,UNSAT,6.2,131703,9602007,,0d3d19776561d351bb95925cce6c28d8eb8ce827b87c039767976d2fcdf051a8,drat-trim,5.2,True,20.1,22:45:45,
23,0,14,1,600.0,UNSAT,8.2,173262,12950820,,a9993cd02cb9b03b23d7b13420a2875b53b3b4b7902d10d1eb12808b7fe259eb,drat-trim,7.4,True,20.7,22:45:46,
80,0,14,1,600.0,UNSAT,0.4,8899,674942,,fa754b0e51ef2b51107e79a1521645e4a34a49c57a10791a33476e4132df6ffe,drat-trim,0.3,True,20.7,22:45:46,
81,0,14,1,600.0,UNSAT,0.3,8658,518324,,23185598f1ff4b9651cc58a8bab7087566525e3d21ab5c597df283c6266fc7a3,drat-trim,0.3,True,21.3,22:45:46,
82,0,14,1,600.0,UNSAT,0.5,13257,744039,,8fd7c5fdfc3d317386e3608884ab2232feef234aaa3adc60ad7839a479911450,drat-trim,0.3,True,21.6,22:45:47,
73,0,14,1,600.0,UNSAT,1.6,40890,2654906,,831d07e4817ac4642323272b49791bc21ce7fde25badfc3a0f8e9dc491061588,drat-trim,1.1,True,21.7,22:45:47,
72,0,14,1,600.0,UNSAT,1.7,47751,2945649,,d2f5d3407ea5d79f97fe30098d60782fc7fe387cdcb92a294640c4af3d81ff4f,drat-trim,1.2,True,21.9,22:45:47,
85,0,14,1,600.0,UNSAT,0.6,11894,835134,,df5d90c67a8f1f06afa2c974c0493f585e889e137c118fe29a85ebfadf0f9de8,drat-trim,0.4,True,22.7,22:45:48,
84,0,14,1,600.0,UNSAT,0.6,13113,828058,,f18c91591eaaed3e80afc3cae5f1fcbe97cb17fb90f60342b3d63c67ade9938c,drat-trim,0.5,True,22.7,22:45:48,
76,0,14,1,600.0,UNSAT,2.0,49693,3497913,,3cc6422a511d4dd18fa94fe5dbf9004b054b6c21d4502092ca41f820e33998f0,drat-trim,1.6,True,22.9,22:45:48,
83,0,14,1,600.0,UNSAT,0.9,19897,1389822,,00e08bfe7086eef26498606b52b5a9219f5a027d988d773e5367f2d28b20b2d9,drat-trim,0.6,True,22.9,22:45:48,
86,0,14,1,600.0,UNSAT,0.8,15835,1144908,,9e5e9cf696cd4818c43577ff6432343b2054ba47ae9a3f105b9547824b3ca87c,drat-trim,0.5,True,23.1,22:45:48,
75,0,14,1,600.0,UNSAT,2.2,54949,3803592,,905bbae2cc91d584ae7ef350bf23b7be5dfa38842a63a429bcea62456d1a01c8,drat-trim,1.9,True,23.2,22:45:48,
59,0,14,1,600.0,UNSAT,3.7,87850,6025239,,046a8e68d4d29ef8d81c601e64510730a64860c15724ae79370e83afdefb0493,drat-trim,3.4,True,23.4,22:45:48,
74,0,14,1,600.0,UNSAT,2.4,57746,3535280,,a6a2524583ff75a4202b3e8f5d9cd882b57a3268410e2d6f79bc66d76c4ede06,drat-trim,2.1,True,23.5,22:45:48,
